"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.doNotRedirect","Answer.surveycode","Approve","Reject"
"220","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3HVVDCPGTGWY4T2TM6NM5A9GT12YT9","AMNRYECHXZY34","Submitted","Tue May 01 07:45:26 PDT 2018","Tue May 01 07:49:41 PDT 2018","Fri May 04 07:49:41 PDT 2018",NA,NA,NA,255,"0% (0/0)","0% (0/0)","0% (0/0)","","75262225",NA,NA
"221","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3HYA4D452TNYK3RLY1B2F2TAN94F2Y","A5X1KZ9CCHREK","Submitted","Mon Apr 30 16:13:45 PDT 2018","Mon Apr 30 16:42:08 PDT 2018","Thu May 03 16:42:08 PDT 2018",NA,NA,NA,1703,"0% (0/0)","0% (0/0)","0% (0/0)","","31324092",NA,NA
"222","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3HYA4D452TNYK3RLY1B2F2TAN97F21","A8ZUM922CBH6S","Submitted","Mon Apr 30 17:12:48 PDT 2018","Mon Apr 30 17:20:13 PDT 2018","Thu May 03 17:20:13 PDT 2018",NA,NA,NA,445,"0% (0/0)","0% (0/0)","0% (0/0)","","82842461",NA,NA
"223","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3I02618YA2AJVSPHVOHDXF2686BUPZ","A3CDJ8PZX578GQ","Submitted","Mon Apr 30 16:19:11 PDT 2018","Mon Apr 30 16:23:52 PDT 2018","Thu May 03 16:23:52 PDT 2018",NA,NA,NA,281,"0% (0/0)","0% (0/0)","0% (0/0)","","76188961",NA,NA
"224","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3I33IC7ZWH63OCADNLPA11IJQ1N2AK","A3L4JI1S352HB8","Submitted","Tue May 01 18:26:33 PDT 2018","Tue May 01 19:02:46 PDT 2018","Fri May 04 19:02:46 PDT 2018",NA,NA,NA,2173,"0% (0/0)","0% (0/0)","0% (0/0)","","63353797",NA,NA
"225","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IO1LGZLKB1DNP0ZDPHZVNT0GA6682","AMPMTF5IAAMK8","Submitted","Mon Apr 30 12:34:51 PDT 2018","Mon Apr 30 12:40:08 PDT 2018","Thu May 03 12:40:08 PDT 2018",NA,NA,NA,317,"0% (0/0)","0% (0/0)","0% (0/0)","","56029066",NA,NA
"226","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IO1LGZLKB1DNP0ZDPHZVNT0GA7683","A32G06L5LXJ4C3","Submitted","Mon Apr 30 12:36:14 PDT 2018","Mon Apr 30 12:43:56 PDT 2018","Thu May 03 12:43:56 PDT 2018",NA,NA,NA,462,"0% (0/0)","0% (0/0)","0% (0/0)","","12357461",NA,NA
"227","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IO1LGZLKB1DNP0ZDPHZVNT0GAE68A","ASIIBJHP327J7","Submitted","Mon Apr 30 13:59:47 PDT 2018","Mon Apr 30 14:04:50 PDT 2018","Thu May 03 14:04:50 PDT 2018",NA,NA,NA,303,"0% (0/0)","0% (0/0)","0% (0/0)","","89531488",NA,NA
"228","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IOEN3P9S9NVCPGEE48KGD6S24N160","AD21ES5UMD77U","Submitted","Mon Apr 30 16:02:20 PDT 2018","Mon Apr 30 16:11:37 PDT 2018","Thu May 03 16:11:37 PDT 2018",NA,NA,NA,557,"0% (0/0)","0% (0/0)","0% (0/0)","","41037802",NA,NA
"229","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IQ1VMJRYVOEOWVC8U4PBOQXWZEA9L","A62H1UZADLF7Q","Submitted","Mon Apr 30 12:26:23 PDT 2018","Mon Apr 30 12:30:29 PDT 2018","Thu May 03 12:30:29 PDT 2018",NA,NA,NA,246,"0% (0/0)","0% (0/0)","0% (0/0)","","33529550",NA,NA
"230","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3ITXP059PYN7U4UFB6HTLIY6EAXSJU","A36CZ0F88ELFWF","Submitted","Mon Apr 30 12:31:01 PDT 2018","Mon Apr 30 12:35:23 PDT 2018","Thu May 03 12:35:23 PDT 2018",NA,NA,NA,262,"0% (0/0)","0% (0/0)","0% (0/0)","","85268579",NA,NA
"231","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3IUZPWIU1QBVC5H6DWR6JM14ZCTKW0","A15PUZKRWJH0EY","Submitted","Mon Apr 30 12:31:43 PDT 2018","Mon Apr 30 13:07:33 PDT 2018","Thu May 03 13:07:33 PDT 2018",NA,NA,NA,2150,"0% (0/0)","0% (0/0)","0% (0/0)","","90528136",NA,NA
"232","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J2UYBXQQNGV50VWIL4K28NIXCM061","A1RATFICCKLCQ","Submitted","Mon Apr 30 18:03:32 PDT 2018","Mon Apr 30 18:43:46 PDT 2018","Thu May 03 18:43:46 PDT 2018",NA,NA,NA,2414,"0% (0/0)","0% (0/0)","0% (0/0)","","63644510",NA,NA
"233","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J2UYBXQQNGV50VWIL4K28NIXCU60F","A2ID4B3JMUWAP7","Submitted","Mon Apr 30 13:22:57 PDT 2018","Mon Apr 30 14:06:31 PDT 2018","Thu May 03 14:06:31 PDT 2018",NA,NA,NA,2614,"0% (0/0)","0% (0/0)","0% (0/0)","","58613137",NA,NA
"234","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J2UYBXQQNGV50VWIL4K28NIXGX06K","AGON2ML5JT2OI","Submitted","Tue May 01 06:25:22 PDT 2018","Tue May 01 06:31:23 PDT 2018","Fri May 04 06:31:23 PDT 2018",NA,NA,NA,361,"0% (0/0)","0% (0/0)","0% (0/0)","","17369609",NA,NA
"235","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J4Q2Z4UT07HN8F1Q1B3F8DDYIKQWX","A2E2UARVOVDR9Y","Submitted","Mon Apr 30 12:23:03 PDT 2018","Mon Apr 30 12:36:40 PDT 2018","Thu May 03 12:36:40 PDT 2018",NA,NA,NA,817,"0% (0/0)","0% (0/0)","0% (0/0)","","147395",NA,NA
"236","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J4Q2Z4UT07HN8F1Q1B3F8DDYIKWQ3","A2WYCY1FMQOD5F","Submitted","Mon Apr 30 12:25:24 PDT 2018","Mon Apr 30 12:38:03 PDT 2018","Thu May 03 12:38:03 PDT 2018",NA,NA,NA,759,"0% (0/0)","0% (0/0)","0% (0/0)","","69995780",NA,NA
"237","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J4Q2Z4UT07HN8F1Q1B3F8DDYILWQ4","A1LOD3LNX7FUPJ","Submitted","Mon Apr 30 12:36:11 PDT 2018","Mon Apr 30 12:39:30 PDT 2018","Thu May 03 12:39:30 PDT 2018",NA,NA,NA,199,"0% (0/0)","0% (0/0)","0% (0/0)","","61277245",NA,NA
"238","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3J88R45B2I2BCWJC0TS0HM1A2O5XP7","A8OE2E20OZYKI","Submitted","Mon Apr 30 12:32:17 PDT 2018","Mon Apr 30 12:37:44 PDT 2018","Thu May 03 12:37:44 PDT 2018",NA,NA,NA,327,"0% (0/0)","0% (0/0)","0% (0/0)","","44851188",NA,NA
"239","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3JAOYWH7VK8VKFMG5LTFK268QB2L93","A3IS28VQS5T5DE","Submitted","Mon Apr 30 16:55:43 PDT 2018","Mon Apr 30 17:18:24 PDT 2018","Thu May 03 17:18:24 PDT 2018",NA,NA,NA,1361,"0% (0/0)","0% (0/0)","0% (0/0)","","42931377",NA,NA
"240","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3JAOYWH7VK8VKFMG5LTFK268QHEL9R","AUDADS1HJVX6V","Submitted","Tue May 01 11:15:58 PDT 2018","Tue May 01 11:22:20 PDT 2018","Fri May 04 11:22:20 PDT 2018",NA,NA,NA,382,"0% (0/0)","0% (0/0)","0% (0/0)","","3006930743",NA,NA
"241","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3JBT3HLQFA60HRJR1BGLE7HLAORPZK","A1SJRFJWFXSDH4","Submitted","Mon Apr 30 16:37:07 PDT 2018","Mon Apr 30 16:42:17 PDT 2018","Thu May 03 16:42:17 PDT 2018",NA,NA,NA,310,"0% (0/0)","0% (0/0)","0% (0/0)","","60598827",NA,NA
"242","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3JC6VJ2SADNVN9T054R8Z8LVAAUA57","A17PAE30BGBO1T","Submitted","Tue May 01 13:33:12 PDT 2018","Tue May 01 13:37:44 PDT 2018","Fri May 04 13:37:44 PDT 2018",NA,NA,NA,272,"0% (0/0)","0% (0/0)","0% (0/0)","","17862648",NA,NA
"243","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3JWH6J9I9UH4W84YFINQO05NJFDNB7","AVI7K876BV3QL","Submitted","Wed May 02 03:20:45 PDT 2018","Wed May 02 03:54:43 PDT 2018","Sat May 05 03:54:43 PDT 2018",NA,NA,NA,2038,"0% (0/0)","0% (0/0)","0% (0/0)","","53737755",NA,NA
"244","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3K772S5NPAFATFU7MBU3KOEC0R7HE0","A3QSJY1FFN0N6V","Submitted","Mon Apr 30 16:11:16 PDT 2018","Mon Apr 30 16:14:32 PDT 2018","Thu May 03 16:14:32 PDT 2018",NA,NA,NA,196,"0% (0/0)","0% (0/0)","0% (0/0)","","83861914",NA,NA
"245","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3K772S5NPAFATFU7MBU3KOEC0UCHEB","A1YFLIT0E5OJG4","Submitted","Tue May 01 05:33:04 PDT 2018","Tue May 01 05:45:16 PDT 2018","Fri May 04 05:45:16 PDT 2018",NA,NA,NA,732,"0% (0/0)","0% (0/0)","0% (0/0)","","77252667",NA,NA
"246","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KAKFY4PGW67FCPU39VS19BU9FEI3L","A1C6NTK19FBQO0","Submitted","Mon Apr 30 13:22:27 PDT 2018","Mon Apr 30 13:59:57 PDT 2018","Thu May 03 13:59:57 PDT 2018",NA,NA,NA,2250,"0% (0/0)","0% (0/0)","0% (0/0)","","41847566",NA,NA
"247","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KB8R4ZV1GBYMGNCSEAVYGWQI5YGB3","AU6ZURVHX4KPT","Submitted","Wed May 02 11:04:21 PDT 2018","Wed May 02 11:30:07 PDT 2018","Sat May 05 11:30:07 PDT 2018",NA,NA,NA,1546,"0% (0/0)","0% (0/0)","0% (0/0)","","31519637",NA,NA
"248","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KGTPGBS6ZPN3LOBTQ6112UDXW02U1","A25CFVQND4A0EV","Submitted","Mon Apr 30 13:05:55 PDT 2018","Mon Apr 30 13:13:43 PDT 2018","Thu May 03 13:13:43 PDT 2018",NA,NA,NA,468,"0% (0/0)","0% (0/0)","0% (0/0)","","54721637",NA,NA
"249","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KJYX6QCMBFNMWBJ51MYW5IDDEHVJS","A2VUAAJHX6ROS9","Submitted","Mon Apr 30 17:25:38 PDT 2018","Mon Apr 30 17:52:46 PDT 2018","Thu May 03 17:52:46 PDT 2018",NA,NA,NA,1628,"0% (0/0)","0% (0/0)","0% (0/0)","","1422529",NA,NA
"250","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KJYX6QCMBFNMWBJ51MYW5IDDPKVJH","A1X84T4EFW04GZ","Submitted","Wed May 02 15:06:27 PDT 2018","Wed May 02 16:03:06 PDT 2018","Sat May 05 16:03:06 PDT 2018",NA,NA,NA,3399,"0% (0/0)","0% (0/0)","0% (0/0)","","31743112",NA,NA
"251","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KKG4CDWKK2ZM7FVZTUYYL4X40G49O","A1F6NOYLVNUA9A","Submitted","Wed May 02 09:46:17 PDT 2018","Wed May 02 09:52:34 PDT 2018","Sat May 05 09:52:34 PDT 2018",NA,NA,NA,377,"0% (0/0)","0% (0/0)","0% (0/0)","","91346523",NA,NA
"252","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3KKG4CDWKK2ZM7FVZTUYYL4X4P9940","ADAJM2AFAB56T","Submitted","Mon Apr 30 17:49:01 PDT 2018","Mon Apr 30 17:56:34 PDT 2018","Thu May 03 17:56:34 PDT 2018",NA,NA,NA,453,"0% (0/0)","0% (0/0)","0% (0/0)","","30287971",NA,NA
